,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether USDt,USDT,tether,70959,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,94341083432.79712,97602960965.17456,True,,3,,,,2024-01-10T06:31:00.000Z,1.0004262536506097,60785831603.78782,2.7817,0.00502625,-0.00967111,-0.05163074,0.04390924,-0.01626739,0.07778093,94381296664.01282,5.5211,97644564583.6,,2024-01-10T06:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-10 13:34:12.837139
3,1839,BNB,BNB,bnb,2004,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151690521.83221325,151690521.83221325,False,,4,,,,2024-01-10T06:31:00.000Z,300.62531942812353,1275260091.839591,14.719,-0.11438112,-0.51307991,-5.93322793,29.40846891,20.94124177,45.90903282,45602011580.027855,2.6649,45602011580.03,,2024-01-10T06:31:00.000Z,,,,,,2024-01-10 13:34:12.837139
4,5426,Solana,SOL,solana,613,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,431919195.0892071,566721940.380063,True,,5,,,,2024-01-10T06:32:00.000Z,98.40204011380608,3387501373.6623874,-18.3429,-0.52649339,-3.56497704,-10.05714252,42.79838142,77.81522317,351.11108007,42501729961.090996,2.4862,55766595110.65,,2024-01-10T06:32:00.000Z,,,,,,2024-01-10 13:34:12.837139
5,52,XRP,XRP,xrp,1197,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54210437480.0,99988065643.0,False,,6,,,,2024-01-10T06:32:00.000Z,0.5646100804986333,1706707613.3432693,25.3383,-0.74531643,-1.20714103,-10.90976378,-9.19765875,-13.59577044,16.77218813,30607759469.448925,1.7905,56461008049.86,,2024-01-10T06:32:00.000Z,,,,,,2024-01-10 13:34:12.837139
6,3408,USDC,USDC,usd-coin,16067,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25228119494.158607,25228119494.158607,False,,7,,,,2024-01-10T06:32:00.000Z,1.0002351623051555,7642240819.734016,5.6953,-0.00166041,0.02994781,-0.00369087,0.01920188,0.02658933,0.01363486,25234052196.893593,1.4761,25234052196.89,,2024-01-10T06:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-10 13:34:12.837139
7,2010,Cardano,ADA,cardano,1022,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35385694566.868,36513698485.298,False,,8,,,,2024-01-10T06:31:00.000Z,0.5095739356281077,646801239.7334858,6.176,-0.33690893,-4.30735669,-17.4611936,-6.80874521,34.77976526,106.48609792,18031627645.373074,1.0548,22930827103.26,,2024-01-10T06:31:00.000Z,,,,,,2024-01-10 13:34:12.837139
8,5805,Avalanche,AVAX,avalanche,635,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366619440.5040084,434652350.5040084,False,,9,,,,2024-01-10T06:31:00.000Z,34.5606039107224,841287682.5075076,-16.6949,0.01693443,-5.96701503,-15.7690033,-2.45896671,143.26685735,275.58789724,12670589269.22969,0.7405,24883634815.72,,2024-01-10T06:31:00.000Z,,,,,,2024-01-10 13:34:12.837139
9,74,Dogecoin,DOGE,dogecoin,868,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142591576383.70526,142591576383.70526,True,,10,,,,2024-01-10T06:32:00.000Z,0.07885171384184515,934202281.815946,92.4052,-0.41057534,-2.13261061,-14.0638348,-19.21016286,-0.06021807,34.9508821,11243590177.265533,0.6577,11243590177.27,,2024-01-10T06:32:00.000Z,,,,,,2024-01-10 13:34:12.837139
10,6636,Polkadot,DOT,polkadot-new,660,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1337147059.234049,1398385685.8840737,True,,11,,,,2024-01-10T06:31:00.000Z,7.149400265036294,279860957.1838101,4.8666,-0.0475368,-3.30555183,-16.39480539,6.52801675,36.36703631,91.81973111,9559799539.680412,0.5588,9997618993.28,,2024-01-10T06:31:00.000Z,,,,,,2024-01-10 13:34:12.837139
11,1958,TRON,TRX,tron,895,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88267811599.63393,88267857453.41113,True,,12,71659659264.0,7445117928.302089,,2024-01-10T06:31:00.000Z,0.10389552510811795,266278238.22567937,4.6644,0.19174316,-0.40219851,-5.01271697,-0.32023441,-1.60886797,20.38937029,9170630636.288391,0.5359,9170635400.29,,2024-01-10T06:31:00.000Z,,,,,,2024-01-10 13:34:12.837139
12,3890,Polygon,MATIC,polygon,1235,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562602206.919949,10000000000.0,False,,13,,,,2024-01-10T06:31:00.000Z,0.825873831520932,567697032.0013628,15.723,0.93195483,0.43143128,-16.28541167,-3.28051955,1.08624116,60.73352928,7897502923.939498,0.4615,8258738315.21,,2024-01-10T06:31:00.000Z,,,,,,2024-01-10 13:34:12.837139
13,1975,Chainlink,LINK,chainlink,1556,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-10T06:31:00.000Z,13.745279075647533,538909716.2553798,19.5806,0.4231923,-2.00826729,-11.49311406,-7.85291147,-9.18804058,86.30898156,7808692636.74067,0.4568,13745279075.65,,2024-01-10T06:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-10 13:34:12.837139
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456458023.448695,5100911641.598918,True,,15,3414166606.0,7489646911.60014,,2024-01-10T06:32:00.000Z,2.1936969620750078,60888493.26140782,-0.4005,0.2466641,-3.14422831,-3.71849091,2.63995653,-9.20572091,9.59602678,7582421465.579188,0.4436,11189854371.99,,2024-01-10T06:32:00.000Z,,,,,,2024-01-10 13:34:12.837139
0,1,Bitcoin,BTC,bitcoin,10695,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19594375.0,19594375.0,False,,1,,,,2024-01-10T06:32:00.000Z,45955.93410356087,38130770081.85817,-8.9861,-0.01540279,-1.75580752,1.50223091,9.71613172,23.86781707,70.9429387,900477806300.4604,52.6756,965074616174.78,,2024-01-10T06:32:00.000Z,,,,,,2024-01-10 13:34:12.837139
1,1027,Ethereum,ETH,ethereum,8205,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120184170.65666206,120184170.65666206,True,,2,,,,2024-01-10T06:32:00.000Z,2375.817627915803,17018348329.934256,30.8578,-0.33651775,3.06834355,-0.1276021,6.14218663,15.5273925,51.74635343,285535671242.5389,16.7031,285535671242.54,,2024-01-10T06:32:00.000Z,,,,,,2024-01-10 13:34:12.837139
2,825,Tether USDt,USDT,tether,70959,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,94341083432.79712,97602960965.17456,True,,3,,,,2024-01-10T06:31:00.000Z,1.0004262536506097,60785831603.78782,2.7817,0.00502625,-0.00967111,-0.05163074,0.04390924,-0.01626739,0.07778093,94381296664.01282,5.5211,97644564583.6,,2024-01-10T06:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-10 13:34:12.837139
3,1839,BNB,BNB,bnb,2004,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151690521.83221325,151690521.83221325,False,,4,,,,2024-01-10T06:31:00.000Z,300.62531942812353,1275260091.839591,14.719,-0.11438112,-0.51307991,-5.93322793,29.40846891,20.94124177,45.90903282,45602011580.027855,2.6649,45602011580.03,,2024-01-10T06:31:00.000Z,,,,,,2024-01-10 13:34:12.837139
4,5426,Solana,SOL,solana,613,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,431919195.0892071,566721940.380063,True,,5,,,,2024-01-10T06:32:00.000Z,98.40204011380608,3387501373.6623874,-18.3429,-0.52649339,-3.56497704,-10.05714252,42.79838142,77.81522317,351.11108007,42501729961.090996,2.4862,55766595110.65,,2024-01-10T06:32:00.000Z,,,,,,2024-01-10 13:34:12.837139
5,52,XRP,XRP,xrp,1197,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54210437480.0,99988065643.0,False,,6,,,,2024-01-10T06:32:00.000Z,0.5646100804986333,1706707613.3432693,25.3383,-0.74531643,-1.20714103,-10.90976378,-9.19765875,-13.59577044,16.77218813,30607759469.448925,1.7905,56461008049.86,,2024-01-10T06:32:00.000Z,,,,,,2024-01-10 13:34:12.837139
6,3408,USDC,USDC,usd-coin,16067,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25228119494.158607,25228119494.158607,False,,7,,,,2024-01-10T06:32:00.000Z,1.0002351623051555,7642240819.734016,5.6953,-0.00166041,0.02994781,-0.00369087,0.01920188,0.02658933,0.01363486,25234052196.893593,1.4761,25234052196.89,,2024-01-10T06:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-10 13:34:12.837139
7,2010,Cardano,ADA,cardano,1022,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35385694566.868,36513698485.298,False,,8,,,,2024-01-10T06:31:00.000Z,0.5095739356281077,646801239.7334858,6.176,-0.33690893,-4.30735669,-17.4611936,-6.80874521,34.77976526,106.48609792,18031627645.373074,1.0548,22930827103.26,,2024-01-10T06:31:00.000Z,,,,,,2024-01-10 13:34:12.837139
8,5805,Avalanche,AVAX,avalanche,635,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366619440.5040084,434652350.5040084,False,,9,,,,2024-01-10T06:31:00.000Z,34.5606039107224,841287682.5075076,-16.6949,0.01693443,-5.96701503,-15.7690033,-2.45896671,143.26685735,275.58789724,12670589269.22969,0.7405,24883634815.72,,2024-01-10T06:31:00.000Z,,,,,,2024-01-10 13:34:12.837139
9,74,Dogecoin,DOGE,dogecoin,868,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142591576383.70526,142591576383.70526,True,,10,,,,2024-01-10T06:32:00.000Z,0.07885171384184515,934202281.815946,92.4052,-0.41057534,-2.13261061,-14.0638348,-19.21016286,-0.06021807,34.9508821,11243590177.265533,0.6577,11243590177.27,,2024-01-10T06:32:00.000Z,,,,,,2024-01-10 13:34:12.837139
10,6636,Polkadot,DOT,polkadot-new,660,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1337147059.234049,1398385685.8840737,True,,11,,,,2024-01-10T06:31:00.000Z,7.149400265036294,279860957.1838101,4.8666,-0.0475368,-3.30555183,-16.39480539,6.52801675,36.36703631,91.81973111,9559799539.680412,0.5588,9997618993.28,,2024-01-10T06:31:00.000Z,,,,,,2024-01-10 13:34:12.837139
11,1958,TRON,TRX,tron,895,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88267811599.63393,88267857453.41113,True,,12,71659659264.0,7445117928.302089,,2024-01-10T06:31:00.000Z,0.10389552510811795,266278238.22567937,4.6644,0.19174316,-0.40219851,-5.01271697,-0.32023441,-1.60886797,20.38937029,9170630636.288391,0.5359,9170635400.29,,2024-01-10T06:31:00.000Z,,,,,,2024-01-10 13:34:12.837139
12,3890,Polygon,MATIC,polygon,1235,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562602206.919949,10000000000.0,False,,13,,,,2024-01-10T06:31:00.000Z,0.825873831520932,567697032.0013628,15.723,0.93195483,0.43143128,-16.28541167,-3.28051955,1.08624116,60.73352928,7897502923.939498,0.4615,8258738315.21,,2024-01-10T06:31:00.000Z,,,,,,2024-01-10 13:34:12.837139
13,1975,Chainlink,LINK,chainlink,1556,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-10T06:31:00.000Z,13.745279075647533,538909716.2553798,19.5806,0.4231923,-2.00826729,-11.49311406,-7.85291147,-9.18804058,86.30898156,7808692636.74067,0.4568,13745279075.65,,2024-01-10T06:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-10 13:34:12.837139
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456458023.448695,5100911641.598918,True,,15,3414166606.0,7489646911.60014,,2024-01-10T06:32:00.000Z,2.1936969620750078,60888493.26140782,-0.4005,0.2466641,-3.14422831,-3.71849091,2.63995653,-9.20572091,9.59602678,7582421465.579188,0.4436,11189854371.99,,2024-01-10T06:32:00.000Z,,,,,,2024-01-10 13:34:12.837139
0,1,Bitcoin,BTC,bitcoin,10695,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19594375.0,19594375.0,False,,1,,,,2024-01-10T06:33:00.000Z,45957.14803626671,38133264524.47291,-8.949,-0.00123548,-1.77053012,1.45985281,9.71793515,23.84430736,70.97960145,900501592553.1235,52.677,965100108761.6,,2024-01-10T06:33:00.000Z,,,,,,2024-01-10 13:35:13.236139
1,1027,Ethereum,ETH,ethereum,8205,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120184170.65666206,120184170.65666206,True,,2,,,,2024-01-10T06:34:00.000Z,2378.419930794358,17024068285.039936,31.0135,-0.26607091,3.1868512,-0.0848449,6.23569791,15.59393979,51.95540709,285848426855.79553,16.7214,285848426855.8,,2024-01-10T06:34:00.000Z,,,,,,2024-01-10 13:35:13.236139
2,825,Tether USDt,USDT,tether,70959,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,94341083432.79712,97602960965.17456,True,,3,,,,2024-01-10T06:33:00.000Z,1.000357906874928,60779207825.970314,3.0238,-0.00616232,-0.02392283,-0.03044146,0.04002588,-0.01803528,0.06664662,94374848755.14587,5.5207,97637893735.92,,2024-01-10T06:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-10 13:35:13.236139
3,1839,BNB,BNB,bnb,2004,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151690521.83221325,151690521.83221325,False,,4,,,,2024-01-10T06:33:00.000Z,300.5692594436187,1274787279.366379,14.7603,-0.11190144,-0.54054405,-5.97136541,29.41099299,20.88499919,45.86710533,45593507811.72441,2.6671,45593507811.72,,2024-01-10T06:33:00.000Z,,,,,,2024-01-10 13:35:13.236139
4,5426,Solana,SOL,solana,613,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,431919195.0892071,566721940.380063,True,,5,,,,2024-01-10T06:33:00.000Z,98.42128080067344,3386728317.9466558,-18.3266,-0.4856491,-3.51279519,-10.06669952,42.77285902,77.83890118,351.22162794,42510040383.07571,2.4867,55777499230.05,,2024-01-10T06:33:00.000Z,,,,,,2024-01-10 13:35:13.236139
5,52,XRP,XRP,xrp,1197,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54210437480.0,99988065643.0,False,,6,,,,2024-01-10T06:34:00.000Z,0.5642856117696824,1708035199.2231205,25.5912,-0.80055199,-1.22617358,-10.92720981,-9.48325075,-13.73866935,16.71796869,30590169877.70392,1.7894,56428561176.97,,2024-01-10T06:34:00.000Z,,,,,,2024-01-10 13:35:13.236139
6,3408,USDC,USDC,usd-coin,16067,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25228119494.158607,25228119494.158607,False,,7,,,,2024-01-10T06:33:00.000Z,1.000084756984728,7642760239.063015,5.7176,-0.0053136,0.01039148,-0.04036097,0.01510399,0.01821423,0.00301795,25230257753.49729,1.4759,25230257753.5,,2024-01-10T06:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-10 13:35:13.236139
7,2010,Cardano,ADA,cardano,1022,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35385694566.868,36513698485.298,False,,8,,,,2024-01-10T06:33:00.000Z,0.5094368416071688,646577565.3877611,6.3339,-0.34928977,-4.35824192,-17.46075192,-6.85899479,34.65073677,106.40821115,18026776478.221188,1.0545,22924657872.32,,2024-01-10T06:33:00.000Z,,,,,,2024-01-10 13:35:13.236139
8,5805,Avalanche,AVAX,avalanche,635,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366619440.5040084,434652350.5040084,False,,9,,,,2024-01-10T06:33:00.000Z,34.5097214736506,840654791.1811231,-16.6555,-0.10886417,-6.12536971,-15.88450196,-2.49609397,142.87968691,274.93616223,12651934778.618948,0.7401,24846999461.03,,2024-01-10T06:33:00.000Z,,,,,,2024-01-10 13:35:13.236139
